"Codigo_dpto","Departamento","Cod_municipio","Municipio","Latitud","Longitud","Sexo","Fecha beneficio ó Inicio","Clasificacion Academica","Entidad Organización","Programa","Modalidad","Beneficio"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 15 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 15 12:00:00 AM","Tecnología","Sena","Tecnología en Desarrollo de Colecciones Para La Industria De La Moda","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 09 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Jun 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 19 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnologia en Logistica Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 18 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 15 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Artes visuales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 13 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Dec 18 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 06 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Mercadeo Global","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Dec 20 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","M","2024 Dec 17 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnologia en Logistica Industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,306","GINEBRA","3.7492","-76.2666","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 12 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Jun 15 12:00:00 AM","Profesional","Universidad del Quindío","Seguridad y Salud en el Trabajo Virtual","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Jun 15 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería electrónica","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 15 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración de Empresas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración Ambiental y de los Recursos Naturales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración Ambiental y de los Recursos Naturales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Contaduría Pública","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Contaduría Pública","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Contaduría Pública","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 22 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 02 12:00:00 AM","Técnico","Fundación Politécnico Minuto de Dios","Técnico Profesional en Procesos de Mercadeo Digital","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 22 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 12 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 02 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 09 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 09 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 21 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 05 12:00:00 AM","Técnico","Fundación Politécnico Minuto de Dios","Técnico Profesional en Montaje y Mantenimiento de Energias Renovables","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","M","2024 Dec 12 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Artes visuales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 12 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Gestión deportiva","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,318","GUACARI","3.7637","-76.3328","F","2024 Dec 22 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 15 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración Ambiental y de los Recursos Naturales","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 10 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración de Empresas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 17 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 17 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración en Salud","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 15 12:00:00 AM","Tecnología","Sena","Tecnología en Desarrollo de Colecciones Para La Industria De La Moda","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 15 12:00:00 AM","Tecnología","Sena","Tecnología En Coordinación De Procesos Logísticos","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 09 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 15 12:00:00 AM","Profesional","Universidad del Quindío","Seguridad y Salud en el Trabajo Virtual","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingeniería industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingeniería industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 17 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 15 12:00:00 AM","Profesional","Universidad del Quindío","Seguridad y Salud en el Trabajo Virtual","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Multimedia","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Jun 16 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Multimedia","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 10 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración en Salud","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 09 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 06 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnologia en Logistica Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 12 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 12 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 13 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingeniería de Alimentos","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Mercadeo Global","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 10 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 17 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 22 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración en Salud","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración Ambiental y de los Recursos Naturales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,111","GUADALAJARA DE BUGA","3.8991","-76.34076","M","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería De Datos E Inteligencia Artificial","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 13 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 14 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería De Datos E Inteligencia Artificial","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Mercadeo Global","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 15 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 14 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnologia en Logistica Industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 10 12:00:00 AM","Profesional","Universidad Santiago de Cali","Contaduría Pública","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Tecnología","Sena","Tecnología En Desarrollo Multimedia y Web","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 09 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 17 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 09 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Multimedia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 08 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","M","2024 Jun 16 12:00:00 AM","Tecnología","Sena","Tecnología En Análisis Y Desarrollo De Software","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 17 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Mercadeo Global","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 17 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en seguridad y salud en el trabajo","Virtual","Incentivo completo"
"76","Valle del Cauca","76,364","JAMUNDI","3.2606","-76.536","F","2024 Jun 15 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo completo"
